Country,City,AccentCity,Region,Population,Latitude,Longitude
hu,keskenytanya,Keskenytanya,18,,47.8,22.066667
hu,kesnyekdulo,Kesnyekdulo,02,,46.25,18.016667
hu,keszeg,Keszeg,14,,47.838518,19.246066
hu,keszenvaridulo,Keszenvaridulo,02,,46.083333,17.783333
hu,keszenvari,Készenvári,02,,46.083333,17.783333
hu,keszenvari-szolohegy,Keszenvari-szolohegy,02,,46.083333,17.783333
hu,keszlerszollo,Keszlerszollo,20,,46.816667,20.083333
hu,keszlertag,Keszlertag,10,,47.565821,22.004657
hu,keszlertanya,Keszlertanya,10,,47.565821,22.004657
hu,keszlertanya,Keszlertanya,16,,47.566667,19.3
hu,keszlertanya,Keszlertanya,23,,47.016667,17.683333
hu,kesznyeten,Kesznyéten,04,,47.966667,21.05
hu,keszohidegkut,Keszohidegkut,21,,46.611904,18.421791
hu,keszolces,Keszölcés,09,,47.940275,17.352661
hu,keszthelyi,Keszthelyi,24,,46.768121,17.24317
hu,keszthely,Keszthely,24,21534,46.768121,17.24317
hu,kesztolc,Kesztölc,12,2559,47.712664,18.801769
hu,keszu,Keszü,02,,46.015144,18.19009
hu,ketbodony,Kétbodony,14,,47.919296,19.263627
hu,ketbukkikoz,Kétbükkiköz,24,,46.783333,16.95
hu,ketegyhaza,Kétegyháza,03,4331,46.533333,21.183333
hu,keterkoz,Kétérköz,18,,48.169413,21.786638
hu,kethalomdulo,Kethalomdulo,06,,46.283333,20.45
hu,kethalomdulo,Kethalomdulo,20,,47.566667,20.016667
hu,kethalom,Kéthalom,03,,47,21
hu,kethalom,Kéthalom,06,,46.283333,20.45
hu,kethalomtanya,Kéthalomtanya,06,,46.283333,20.45
hu,kethaz,Kétház,18,,48.066667,22.2
hu,kethaztanya,Kétháztanya,18,,48.066667,22.2
hu,kethelyihegy,Kéthelyihegy,17,,46.620627,17.38127
hu,kethely,Kéthely,17,2408,46.646051,17.393616
hu,ketkertkoz,Kétkertköz,03,,47.033333,20.966667
hu,ketpo,Kétpó,20,,47.066667,20.483333
hu,ketsoprony,Kétsoprony,03,,46.716667,20.866667
hu,kettes-major,Kettes-major,16,,47.45,19.466667
hu,kettestanya,Kettestanya,16,,47.45,19.466667
hu,kettornyulak,Kéttornyúlak,23,,47.330044,17.467398
hu,kettoscsarda,Kettoscsarda,04,,48.15,21.266667
hu,kettoscsarda,Kettoscsarda,11,,47.746478,19.877432
hu,kettoshatardulo,Kettoshatardulo,20,,47.633333,19.983333
hu,kettos,Kettos,20,,47.5,20.25
hu,kettospincedulo,Kettospincedulo,12,,47.783333,18.75
hu,kettospince,Kettospince,12,,47.783333,18.75
hu,kettostanya,Kettostanya,20,,47.55,20.85
hu,ketujfalu,Kétújfalu,02,,45.965548,17.712086
hu,ket ut koze,Két Út Köze,16,,47.383131,19.761937
hu,ket ut koz,Két Út Köz,11,,47.683333,20.583333
hu,ketvolgy,Kétvölgy,22,,46.885324,16.210739
hu,kety,Kéty,21,,46.439497,18.524227
hu,kevelyhegy,Kevélyhegy,16,,47.616667,19.05
hu,kevelynyergi-menedekhaz,Kevélynyergi-menedékház,16,,47.616667,19.05
hu,kevermes,Kevermes,03,2401,46.416667,21.183333
hu,khontanya,Khontanya,21,,46.416667,18.566667
hu,kienitzmajor,Kienitzmajor,01,,46.916667,18.983333
hu,kienitzpuszta,Kienitzpuszta,01,,46.916667,18.983333
hu,kigyos,Kígyós,01,,46.382778,19.743838
hu,kigyos,Kígyós,03,,47.033333,20.966667
hu,kigyos-major,Kigyós-major,24,,47.039856,17.433769
hu,kigyospart,Kígyóspart,01,,46.766667,19.083333
hu,kigyospuszta,Kígyóspuszta,10,,47.083333,21.383333
hu,kigyospuszta,Kígyóspuszta,24,,47.039856,17.433769
hu,kigyosto,Kígyóstó,16,,47.65,19.283333
hu,kigyoszogtanya,Kígyószögtanya,04,,48.433333,20.833333
hu,kijaropuszta,Kijárópuszta,14,,47.809814,19.494099
hu,kijatztanya,Kijátztanya,08,,46.816667,18.483333
hu,kilences,Kilences,06,,46.670552,20.189317
hu,kilences,Kilences,20,,47.25,20.683333
hu,kiliantelep,Kiliántelep,23,,46.89703,17.792325
hu,kilicsan,Kilicsán,08,,47.216667,18.65
hu,kiliman,Kilimán,24,,46.636196,16.995341
hu,killertanya,Killertanya,08,,46.866667,18.633333
hu,kilokitanya,Kilökitanya,04,,48.35,20.966667
hu,kimle,Kimle,09,2312,47.817256,17.366424
hu,kincsedpuszta,Kincsédpuszta,22,,47.386242,16.691855
hu,kincsedulo,Kincsedulo,18,,48.066667,21.8
hu,kincsempuszta,Kincsempuszta,14,,48.038671,19.279609
hu,kincsemszollo,Kincsemszollo,20,,46.983333,20.25
hu,kincsemszolo,Kincsemszolo,20,,46.983333,20.25
hu,kincsemtelep,Kincsemtelep,14,,48.038671,19.279609
hu,kincsesbanya,Kincsesbánya,08,,47.247644,18.258958
hu,kincseshaz,Kincsesház,23,,47.1,17.566667
hu,kincses,Kincses,06,,46.416667,20.333333
hu,kincses,Kincses,08,,47.247644,18.258958
hu,kincsespuszta,Kincsespuszta,14,,48.166667,19.566667
hu,kincsestag,Kincsestag,18,,47.95,22.316667
hu,kincsestanya,Kincsestanya,10,,47.4,21.75
hu,kincsestanya,Kincsestanya,18,,47.883333,22.566667
hu,kincsestelep,Kincsestelep,06,,46.416667,20.333333
hu,kinizsimalom,Kinizsimalom,12,,47.65,18.6
hu,kinizsiret,Kinizsirét,10,,47.016667,21.5
hu,kinotadulo,Kinotadulo,23,,47.415237,17.818663
hu,kinota,Kinota,23,,47.415237,17.818663
hu,kioshegy,Kióshegy,16,,47.716667,19.233333
hu,kirald banyatelep,Királd Bányatelep,04,,48.233333,20.383333
hu,kiraldibanya,Királdibánya,04,,48.233333,20.383333
hu,kirald,Királd,04,,48.25,20.4
hu,kiralyegyhaza,Királyegyháza,02,,45.999248,17.969139
hu,kiralyhalom,Királyhalom,06,,46.166667,19.866667
hu,kiralyhaza,Királyháza,16,,47.989044,18.965049
hu,kiralyhegyesi kulterulet,Királyhegyesi Külterület,06,,46.266667,20.616667
hu,kiralyhegyesi tanya,Királyhegyesi Tanya,06,,46.266667,20.616667
hu,kiralyhegyes,Királyhegyes,06,,46.266667,20.616667
hu,kiralyhegy,Királyhegy,04,,48.15,20.8
hu,kiraly i.-ne tanya,Király I.-né tanya,18,,48.066667,22.083333
hu,kiralykut,Királykút,04,,48.416667,20.833333
hu,kiralymajor,Királymajor,09,,47.45,16.916667
hu,kiralyret,Királyrét,16,,47.107669,18.984818
hu,kiralyret-puszta,Királyrét-puszta,16,,47.107669,18.984818
hu,kiralyrev,Királyrév,17,,46.066667,17.483333
hu,kiralyrev-tanya,Királyrév-tanya,17,,46.066667,17.483333
hu,kiralysag,Királyság,06,,46.666667,20.5
hu,kiralyszallas,Királyszállás,08,,47.25,18.116667
hu,kiralyszentistvan,Királyszentistván,23,,47.109075,18.04486
hu,kiralyszollo,Kiralyszollo,04,,48.15,21.266667
hu,kiralytanya,Királytanya,16,,47.566667,19.3
hu,kiralytanya,Királytanya,18,,48.116667,22.033333
hu,kiralytelekiszollok,Kiralytelekiszollok,18,,48,21.583333
hu,kiralyteleki uti tanyak,Királyteleki Úti Tanyák,18,,47.983333,21.466667
hu,kiralytelek,Királytelek,18,,48,21.583333
hu,kiralytelekpuszta,Királytelekpuszta,18,,48.016667,21.633333
hu,kiraly-toi erdeszlak,Király-tói Erdészlak,09,,47.683607,17.110638
hu,kiralytomajor,Királytómajor,09,,47.683607,17.110638
hu,kiralyvolgy,Királyvölgy,22,,47.383333,16.55
hu,kiralyzug,Királyzug,10,,47.616667,21.35
hu,kiritoi szivattyu-telep,Kiritói Szivattyú-telep,03,,47.15,20.9
hu,kirito,Kiritó,03,,47.15,20.9
hu,kisacsad allami gazdasag,Kisacsád Állami Gazdaság,23,,47.383333,17.4
hu,kisacsadmajor,Kisacsádmajor,23,,47.383333,17.4
hu,kisagerdo,Kisagerdo,18,,47.783333,22.45
hu,kisagerdo-major,Kisagerdo-major,18,,47.783333,22.45
hu,kisag,Kiság,02,,45.861944,18.015556
hu,kisag,Kiság,21,,46.133333,18.783333
hu,kisagpuszta,Kiságpuszta,02,,45.861944,18.015556
hu,kisalag,Kisalag,16,,47.633333,19.183333
hu,kisallas,Kisállás,03,,46.933333,20.733333
hu,kisalmasytanya,Kisalmásytanya,04,,47.816667,20.733333
hu,kisalpar,Kisalpár,01,,46.885723,20.027109
hu,kisalsonyomas,Kisalsónyomás,20,,47.516667,20.15
hu,kis andahaza-puszta,Kis Andaháza-puszta,10,,47.266667,21.433333
hu,kisapaj,Kisapaj,16,,47.085895,19.129273
hu,kisapatihegy,Kisapátihegy,23,,46.85,17.466667
hu,kisapati,Kisapáti,23,,46.842905,17.468482
hu,kisapati tanyak,Kisapáti Tanyák,23,,46.85,17.466667
hu,kisapostag,Kisapostag,08,,46.897335,18.930668
hu,kis aradvanypuszta,Kis Aradványpuszta,10,,47.662295,21.840274
hu,kisaranyi,Kisaranyi,14,,48.192005,19.749239
hu,kisar,Kisar,18,,48.056298,22.515435
hu,kisasszond,Kisasszond,17,,46.332246,17.634591
hu,kisasszonyfai puszta,Kisasszonyfai Puszta,02,,45.95,18
hu,kisasszonyfa,Kisasszonyfa,02,,45.946667,18.006111
hu,kisasszony,Kisasszony,08,,47.561333,18.581562
hu,kisasszonypuszta,Kisasszonypuszta,20,,46.868332,20.209823
hu,kisasszonytanya,Kisasszonytanya,08,,47.561333,18.581562
hu,kisasszonyter,Kisasszonytér,11,,47.716667,20.216667
hu,kisaszo,Kisaszó,18,,48.166667,21.6
hu,kisbabapuszta,Kisbabapuszta,17,,46.578568,17.799113
hu,kisbabod,Kisbabod,17,,46.668895,17.787378
hu,kisbabony,Kisbábony,01,,47.016667,19.216667
hu,kisbabot,Kisbabot,09,,47.555846,17.415662
hu,kisbacsa,Kisbácsa,09,,47.7,17.65
hu,kisbag,Kisbag,16,,47.633333,19.5
hu,kis bagolai hegy,Kis Bagolai Hegy,24,,46.433333,17.016667
hu,kisbagola,Kisbagola,24,,46.433333,17.016667
hu,kisbagpuszta,Kisbagpuszta,16,,47.633333,19.5
hu,kisbagyon,Kisbágyon,14,,47.824377,19.583523
hu,kisbajcs,Kisbajcs,09,,47.745955,17.680596
hu,kisbajom,Kisbajom,17,,46.306544,17.49376
hu,kisbaksahaza,Kisbaksaháza,14,,48.141434,19.712955
hu,kisbalatondulo,Kisbalatondulo,16,,47.2,20.016667
hu,kisbalaton,Kisbalaton,16,,47.2,20.016667
hu,kisbaranya,Kisbaranya,21,,46.35,18.7
hu,kisbarapati,Kisbárapáti,17,,46.602438,17.866002
hu,kisbarathegy,Kisbaráthegy,09,,47.6,17.616667
hu,kisbarathegy ujtelep,Kisbaráthegy Újtelep,09,,47.633333,17.65
hu,kisbaratipuszta,Kisbarátipuszta,23,,46.983333,17.7
hu,kisbarat,Kisbarát,09,,47.606425,17.648751
hu,kisbaratpuszta,Kisbarátpuszta,08,,47.05,18.7
hu,kisbarca,Kisbarca,04,,48.233333,20.533333
hu,kisbarkany,Kisbárkány,14,,48.016667,19.683333
hu,kisbaromlaktanya,Kisbaromlaktanya,18,,47.8,21.95
hu,kisbartahalom,Kisbartahalom,20,,47.166667,20.483333
hu,kisbartfai-tanya,Kisbártfai-tanya,17,,46.666667,17.666667
hu,kisbartfapuszta,Kisbártfapuszta,17,,46.666667,17.666667
hu,kisbatony,Kisbátony,14,,47.966667,19.816667
hu,kisbator,Kisbátor,11,,48,20.283333
hu,kisbatortanya,Kisbátortanya,11,,48,20.283333
hu,kisbattyan,Kisbattyán,02,,46.228445,18.26869
hu,kisbaytag,Kisbaytag,09,,47.516667,17.516667
hu,kisbenedek,Kisbenedek,13,,48.066667,20.766667
hu,kisberendpuszta,Kisberéndpuszta,23,,47.119176,17.515686
hu,kisbereny,Kisberény,17,,46.637403,17.659215
hu,kisberki,Kisberki,17,,46.357757,18.007427
hu,kisber,Kisbér,12,5850,47.502891,18.036652
hu,kisberzseny,Kisberzseny,23,,47.106327,17.265795
hu,kisbesenyodtanya,Kisbesenyodtanya,18,,47.966667,22.05
hu,kisbesztercei tanya,Kisbesztercei Tanya,02,,46.2,18.033333
hu,kisbeszterce,Kisbeszterce,02,,46.205445,18.034653
hu,kisbicserd,Kisbicsérd,02,,46.022948,18.08132
hu,kisbikk,Kisbikk,04,,48.216667,20.4
hu,kisbocsa,Kisbócsa,01,,46.633333,19.433333
hu,kisbocskaykert,Kisbocskaykert,10,,47.683333,21.666667
hu,kisbodak,Kisbodak,09,,47.896224,17.419225
hu,kisbodolya,Kisbodolya,02,,46.2,18.1
hu,kisbogard,Kisbogárd,08,,46.866667,18.366667
hu,kisbogarzo,Kisbogárzó,06,,46.5,20.666667
hu,kisbogdany,Kisbogdány,23,,47.161541,17.462631
hu,kisbokros,Kisbokros,20,,46.85,20.066667
hu,kisborcshaza,Kisbörcsháza,12,,47.533333,17.95
hu,kisbozsod,Kisbozsód,10,,47.05,21.35
hu,kisbozsva,Kisbózsva,04,,48.466667,21.466667
hu,kisbucsa,Kisbucsa,03,,47.183333,20.983333
hu,kisbucsa,Kisbucsa,24,,46.818875,16.94042
hu,kisbudmer,Kisbudmér,02,,45.9125,18.4475
hu,kisbudzsak,Kisbudzsák,01,,45.95,18.933333
hu,kisbugac,Kisbugac,01,,46.712043,19.598058
hu,kisbukk,Kisbükk,21,,46.35,18.7
hu,kis butyka-tanya,Kis Butyka-tanya,18,,47.883333,21.733333
hu,kiscebe,Kiscebe,01,,46.666667,19.316667
hu,kiscepre,Kiscepre,04,,48.4,21.666667
hu,kiscepre-nagycepre,Kiscepre-Nagycepre,04,,48.4,21.666667
hu,kisciner,Kiscinér,11,,47.7,20.066667
hu,kiscsakany,Kiscsákány,12,,47.55,18.433333
hu,kiscsakanypuszta,Kiscsákánypuszta,22,,46.966667,16.5
hu,kiscsako,Kiscsákó,03,,46.7,20.75
hu,kis csanad-puszta,Kis Csanád-puszta,01,,46.891804,19.03658
hu,kiscsanak,Kiscsanak,12,,47.634832,18.047323
hu,kiscsaszta,Kiscsászta,04,,48.3,20.733333
hu,kiscsasztatanya,Kiscsásztatanya,04,,48.3,20.733333
hu,kiscsavoly baja,Kiscsavoly Baja,01,,46.189167,19.146667
hu,kiscsecs,Kiscsécs,04,,47.966667,21.016667
hu,kiscsehi,Kiscsehi,24,,46.521675,16.675235
hu,kiscsengod,Kiscsengod,01,,46.715627,19.32631
hu,kiscseredulo,Kiscseredulo,10,,47.6,21.766667
hu,kiscsere,Kiscsere,18,,47.872936,21.890033
hu,kiscserepesdulo,Kiscserepesdulo,03,,46.383333,21.066667
hu,kiscserepes,Kiscserepes,10,,47.683333,21.133333
hu,kiscseretanya,Kiscseretanya,10,,47.6,21.766667
hu,kiscseretanya,Kiscseretanya,18,,48.016667,21.833333
hu,kiscseripuszta,Kiscséripuszta,08,,47.051365,18.347992
hu,kiscser,Kiscser,17,,46.316667,17.8
hu,kiscserpuszta,Kiscserpuszta,24,,46.516667,17.133333
hu,kiscsevpuszta,Kiscsévpuszta,12,,47.666667,18.75
hu,kis-csiker-tanya,Kis-csikér-tanya,03,,47.066667,21.233333
hu,kiscsomote,Kiscsömöte,22,,47.342801,16.573843
hu,kiscsonkas,Kiscsonkás,10,,47.6,21.983333
hu,kiscsonkas,Kiscsonkás,18,,47.789159,22.208432
hu,kiscsonkas orhaz,Kiscsonkas Orhaz,18,,47.789159,22.208432
hu,kiscsoszi tanya,Kiscsoszi Tanya,23,,47.2,17.283333
hu,kiscsosz,Kiscsosz,23,,47.195637,17.28006
hu,kisdadpuszta,Kisdádpuszta,08,,46.75,18.466667
hu,kisded,Kisdéd,17,,46.433333,17.233333
hu,kisdeindoldulo,Kisdeindoldulo,15,,46.083333,18.2
hu,kisdeindol,Kisdeindol,15,,46.083333,18.2
hu,kisdem,Kisdém,23,,47.404045,17.680953
hu,kisdempuszta,Kisdémpuszta,23,,47.404045,17.680953
hu,kisder,Kisdér,02,,45.940556,18.128056
hu,kisder,Kisdér,21,,46.383333,18.833333
hu,kisderzs-tanya,Kisderzs-tanya,04,,47.816667,20.983333
hu,kisdios,Kisdiós,17,,46.5,17.883333
hu,kisdiospuszta,Kisdióspuszta,17,,46.5,17.883333
hu,kisdoboka,Kisdoboka,08,,47.033333,18.866667
hu,kisdoborhegy,Kisdöbörhegy,22,,46.966667,16.716667
hu,kisdobsza,Kisdobsza,02,,46.033333,17.666667
hu,kisdombegyhaz,Kisdombegyház,03,,46.366667,21.1
hu,kisdomb,Kisdomb,11,,47.835807,19.85239
hu,kisdomony,Kisdomony,16,,47.666667,19.45
hu,kisdorgicse,Kisdörgicse,23,,46.91477,17.723927
hu,kisdorog,Kisdorog,21,,46.386635,18.496847
hu,kisdragszel,Kisdrágszél,01,,46.533333,19
hu,kisdudar,Kisdudar,23,,47.3,17.95
hu,kisebbtanya,Kisebbtanya,11,,47.7,20.316667
hu,kisecseny,Kisecseny,17,,46.775082,18.026898
hu,kisecser,Kisecsér,11,,47.9,20.383333
hu,kisecsertanya,Kisecsértanya,04,,47.766667,20.8
hu,kisecset,Kisecset,14,,47.934853,19.316399
hu,kisecs,Kisécs,09,,47.533333,17.75
hu,kisecstelep,Kisécstelep,09,,47.533333,17.75
hu,kisegres,Kisegres,17,,46.666667,18.033333
hu,kis elek-tanya,Kis Elek-tanya,18,,48.133333,21.766667
hu,kiserdo,Kiserdo,01,,46.315557,19.403677
hu,kiserdo,Kiserdo,08,,46.716667,18.666667
hu,kiserdo,Kiserdo,16,,47.25,19.616667
hu,kiserdo,Kiserdo,18,,47.733333,21.75
hu,kiserdo,Kiserdo,21,,46.559518,18.792576
hu,kiserdo,Kiserdo,23,,46.916667,17.9
hu,kiserdopuszta,Kiserdopuszta,17,,46.45,17.333333
hu,kiserdopuszta,Kiserdopuszta,21,,46.559518,18.792576
hu,kiserdotanya,Kiserdotanya,01,,46.05,18.9
hu,kiserdotanyak,Kiserdotanyak,01,,46.05,18.9
hu,kiserzug,Kisérzug,10,,47.016667,21.416667
hu,kiseszter,Kiseszter,08,,47.533333,18.666667
hu,kiseszterpuszta,Kiseszterpuszta,08,,47.533333,18.666667
hu,kisetanya,Kisetanya,18,,47.88832,22.511604
hu,kisfai iskola,Kisfái Iskola,01,,46.891562,19.797747
hu,kisfai,Kisfái,01,,46.891562,19.797747
hu,kisfakos,Kisfakos,24,,46.433964,17.058878
hu,kisfalud alsomajor,Kisfalud Alsómajor,08,,47.216667,18.55
hu,kisfalud felsomajor,Kisfalud Felsomajor,08,,47.216667,18.55
hu,kisfaluditanya,Kisfaluditanya,04,,48.116667,21.183333
hu,kisfalud,Kisfalud,08,,47.203975,18.496638
hu,kisfalud,Kisfalud,09,,47.513835,17.095067
hu,kisfalud,Kisfalud,14,,48.048572,19.731144
hu,kisfaludpuszta,Kisfaludpuszta,14,,48.048572,19.731144
hu,kisfaludpuszta,Kisfaludpuszta,24,,46.666667,16.783333
hu,kisfalud ujtelep,Kisfalud Újtelep,08,,47.203975,18.496638
hu,kisfaridulo,Kisfaridulo,12,,47.783333,18.75
hu,kisfari,Kisfári,12,,47.783333,18.75
hu,kisfas,Kisfás,03,,46.933333,21.166667
hu,kisfastanya,Kisfástanya,04,,48.216667,20.8
hu,kisfastanya,Kisfástanya,18,,47.983333,21.483333
hu,kisfernekag,Kisfernekág,24,,46.85,16.583333
hu,kisfertoboz,Kisfertoboz,09,,47.616667,16.716667
hu,kisfokdulo,Kisfokdulo,20,,47,20.633333
hu,kisfokto,Kisfokto,01,,46.576765,18.974957
hu,kisfoldeki oncsatelep,Kisföldeki Oncsatelep,20,,47.316667,20.933333
hu,kisfoldek,Kisföldek,20,,47.316667,20.933333
hu,kisfold,Kisföld,01,,46.933333,20.1
hu,kisfolyasidulo,Kisfolyasidulo,24,,46.55,16.916667
hu,kisfuzes,Kisfüzes,11,,47.983333,20.133333
hu,kisgajla,Kisgajla,04,,47.816667,20.916667
hu,kisganna,Kisganna,23,,47.232787,17.529951
hu,kisgatidulo,Kisgatidulo,17,,46.366667,17.8
hu,kisgat,Kisgát,04,,48.316667,21.583333
hu,kisgatpuszta,Kisgátpuszta,17,,46.367482,18.020193
hu,kisgec,Kisgéc,14,,48.086474,19.573625
hu,kisgec,Kisgéc,18,,47.866667,22.766667
hu,kisgecseny,Kisgecseny,22,,47.089768,17.006348
hu,kisgecsenymajor,Kisgecsenymajor,22,,47.089768,17.006348
hu,kis-gellerthegy,Kis-Gellérthegy,05,,47.483333,19.033333
hu,kisgeresd,Kisgeresd,02,,46.128479,18.527146
hu,kisgobolyjaras,Kisgobolyjaras,20,,47.3,20.066667
hu,kisgolyastanya,Kisgólyástanya,04,,47.816667,20.733333
hu,kisgombos,Kisgombos,11,,47.716477,19.695431
hu,kisgorbo,Kisgorbo,24,,46.93622,17.15685
hu,kisgoreny,Kisgörény,18,,47.810153,21.820573
hu,kisgorenypuszta,Kisgörénypuszta,18,,47.810153,21.820573
hu,kisgorenytanya,Kisgörénytanya,18,,47.810153,21.820573
hu,kisgores,Kisgórés,20,,47.616667,20.766667
hu,kisgorgeteg-puszta,Kisgörgeteg-puszta,17,,46.141625,17.434961
hu,kisgorica,Kisgórica,02,,46.116667,18.033333
hu,kisgyalan,Kisgyalán,17,,46.423381,17.975183
hu,kisgyante,Kisgyanté,03,,46.866667,21.466667
hu,kisgyekenyes,Kisgyékényes,04,,47.733333,20.9
hu,kisgyekenyes-tanya,Kisgyékényes-tanya,04,,47.733333,20.9
hu,kisgyenetanya,Kisgyenetanya,18,,47.878156,22.592361
hu,kisgyep,Kisgyep,06,,46.6,20.116667
hu,kisgyep,Kisgyep,16,,47.35,19.45
hu,kisgyep,Kisgyep,20,,47.183333,20.2
hu,kisgyocs,Kisgyócs,20,,47.433333,20.6
hu,kisgyonbanya,Kisgyónbánya,08,,47.3,18.116667
hu,kisgyon,Kisgyón,08,,47.3,18.116667
hu,kisgyor,Kisgyor,04,,48.016667,20.7
hu,kisgyorpuszta,Kisgyorpuszta,03,,46.833333,21.416667
hu,kisgyula,Kisgyula,02,,45.994619,18.416762
hu,kishacs,Kishács,17,,46.616667,17.766667
hu,kishajmas,Kishajmás,02,,46.19934,18.08094
hu,kishalaszitanyak,Kishalászitanyák,04,,48.233333,21.783333
hu,kishalmidulo,Kishalmidulo,20,,47.1,20.15
hu,kishalogy also,Kishalogy Alsó,22,,46.966667,16.566667
hu,kishalogy felso,Kishalogy Felso,22,,46.966667,16.566667
hu,kishalogy,Kishalogy,22,,46.966667,16.566667
hu,kishalom,Kishalom,06,,46.55,20.583333
hu,kishalom,Kishalom,08,,47.044645,18.895937
hu,kishalompuszta,Kishalompuszta,08,,47.044645,18.895937
hu,kishantos,Kishantos,08,,46.975666,18.72816
hu,kisharang,Kisharang,03,,47.1,21.216667
hu,kisharany,Kisharány,02,,45.858611,18.364167
hu,kisharsagy,Kishárságy,02,,46.188758,17.775861
hu,kisharsany,Kisharsány,02,,45.858611,18.364167
hu,kis-harsas-tanya,Kis-hársas-tanya,16,,47.492851,19.382095
hu,kishartyan,Kishartyán,14,,48.083713,19.706007
hu,kishazapuszta,Kisházapuszta,23,,47.116667,17.733333
hu,kishazasidulo,Kishazasidulo,09,,47.616667,17.25
hu,kishaz,Kisház,09,,47.649878,16.902801
hu,kishaz,Kisház,23,,47.068849,17.413395
hu,kishaz-major,Kisház-major,09,,47.649878,16.902801
hu,kishegydulo,Kishegydulo,02,,46.266667,18.133333
hu,kishegyesihatar,Kishegyesihatár,10,,47.55,21.4
hu,kishegyes,Kishegyes,10,,47.55,21.4
hu,kishegyhatitag,Kishegyhátitag,24,,46.466667,16.866667
hu,kishegy,Kishegy,02,,46.1,18
hu,kishegy,Kishegy,03,,46.583333,20.616667
hu,kishegy,Kishegy,09,,47.527029,17.811396
hu,kishegy,Kishegy,14,,47.916667,19.7
hu,kishegy,Kishegy,17,,46.616667,17.633333
hu,kishegy,Kishegy,20,,46.966667,20.2
hu,kishegy,Kishegy,21,,46.766667,18.916667
hu,kishegy,Kishegy,22,,47.052945,16.972012
hu,kishegy,Kishegy,23,,46.883333,17.566667
hu,kishegy,Kishegy,24,,46.563997,16.601448
hu,kishegyszollo,Kishegyszollo,17,,46.783333,17.7
hu,kishenye,Kishenye,21,,46.633333,18.283333
hu,kisherceghajtas,Kisherceghajtás,13,,48.133333,20.7
hu,kis hercegtag,Kis Hercegtag,11,,47.65,20.283333
hu,kisherend,Kisherend,02,,45.966111,18.329722
hu,kisherkaly,Kisherkály,12,,47.726052,18.071126
hu,kishertelend,Kishertelend,02,,46.197256,18.197256
hu,kishidi dulo,Kishidi Dulo,24,,46.9,17.15
hu,kishidja,Kishídja,21,,46.507521,18.689728
hu,kishidkoz,Kishídköz,10,,47.2,21.55
hu,kishird,Kishird,15,,46.116667,18.283333
hu,kishobol,Kishobol,02,,46.016667,17.766667
hu,kishodos,Kishódos,18,,47.971122,22.836514
hu,kishomok,Kishomok,17,,46.266667,17.1
hu,kishomokos,Kishomokos,04,,48.1,21.366667
hu,kishomokos kozseg,Kishomokos Község,04,,48.1,21.366667
hu,kishomokostanya,Kishomokostanya,04,,48.1,21.366667
hu,kishomokpuszta,Kishomokpuszta,17,,46.266667,17.1
hu,kishomoktanya,Kishomoktanya,04,,48.25,21.733333
hu,kishorcsokpuszta,Kishörcsökpuszta,08,,46.923111,18.498608
hu,kishortyi,Kishortyi,10,,47.866667,21.116667
hu,kishorvat,Kishorvát,04,,48.3,20.666667
hu,kishosszuretdulo,Kishosszuretdulo,02,,46.166667,18.416667
hu,kishosszuret,Kishosszúrét,02,,46.166667,18.416667
hu,kis hubert-major,Kis Hubert-major,16,,47.333333,19.35
hu,kis hubert-tanya,Kis Hubert-tanya,16,,47.333333,19.35
hu,kishuta,Kishuta,04,,48.45,21.483333
hu,kisibafa,Kisibafa,02,,46.150907,17.949423
hu,kisigmand,Kisigmánd,12,,47.653962,18.098929
hu,kisigrice,Kisigrice,18,,47.95,21.716667
hu,kisinoci menedekhaz,Kisinóci Menedékház,16,,47.883333,18.933333
hu,kisirtaspuszta,Kisirtáspuszta,16,,47.915078,18.876436
hu,kisivanmajor,Kisivánmajor,17,,46.369225,17.831023
hu,kisivanpuszta,Kisivánpuszta,17,,46.369225,17.831023
hu,kisizsak,Kisizsák,01,,46.839793,19.304102
hu,kisjakabfalva,Kisjakabfalva,02,,45.897546,18.43358
hu,kisjako,Kisjákó,04,,47.816667,20.916667
hu,kisjaras,Kisjárás,16,,47.166667,19.8
hu,kisjustus,Kisjustus,20,,47.616667,20.766667
hu,kiskaba,Kiskaba,20,,47.15,20.733333
hu,kiskajdacs,Kiskajdacs,21,,46.585294,18.6563
hu,kiskallo,Kiskálló,18,,47.875124,21.84536
hu,kiskamond,Kiskamond,23,,47.133333,17.2
hu,kiskanizsa,Kiskanizsa,24,,46.45,16.966667
hu,kiskanya,Kiskánya,17,,46.65,18.083333
hu,kiskapi,Kiskapi,04,,48.15,21.266667
hu,kiskapornak,Kiskapornak,24,,46.846637,16.983944
hu,kis karacsony puszta,Kis Karácsony Puszta,08,,46.891244,18.737616
hu,kiskaracsonyszallas,Kiskarácsonyszállás,08,,46.891244,18.737616
hu,kiskarrospuszta,Kiskarróspuszta,09,,47.7,17.433333
hu,kiskartal,Kiskartal,16,,47.694765,19.544289
hu,kiskassa,Kiskassa,02,,45.953056,18.397778
hu,kiskecskemegy,Kiskecskemégy,01,,46.502189,19.051904
hu,kiskecskes,Kiskecskés,18,,47.766667,21.866667
hu,kiskekes,Kiskékes,01,,46.683333,19.05
hu,kiskeled,Kiskeléd,01,,46.916667,18.983333
hu,kiskeresztur,Kiskeresztúr,02,,46.3,17.983333
